file_name,score,score_error,percentiles_0,percentiles_50,percentiles_90,percentiles_95,percentiles_99
apache__logging-log4j2#org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.legacyInjectWithoutProperties#count=500&threadContextMapAlias=NoGcOpenHash.json,18467.716515342265,44.81456159861174,13568.0,18080.0,19744.0,22944.0,27776.0
apache__logging-log4j2#org.apache.logging.log4j.perf.jmh.ThreadsafeDateFormatBenchmark.fastDateFormat#.json,653.0519723361878,15.583368062867283,490.0,562.0,595.0,619.0,1970.0
apache__tinkerpop#org.apache.tinkerpop.gremlin.driver.GraphBinaryReaderWriterBenchmark.readBytecode2#.json,4.760304547749837e-06,1.5871733337011026e-08,4.384e-06,4.544e-06,4.6400000000000005e-06,6e-06,6.736e-06
apache__tinkerpop#org.apache.tinkerpop.gremlin.driver.GraphBinaryReaderWriterBenchmark.readP1#.json,1.045972659219288e-06,9.192819422055241e-09,9.25e-07,9.75e-07,1.0050000000000001e-06,1.023e-06,2.4560000000000003e-06
apache__tinkerpop#org.apache.tinkerpop.gremlin.driver.GraphBinaryReaderWriterBenchmark.writeBytecode1#.json,9.192529539141335e-07,6.538063263574035e-09,7.820000000000001e-07,8.64e-07,9.01e-07,9.160000000000001e-07,2.3600000000000003e-06
apache__tinkerpop#org.apache.tinkerpop.gremlin.driver.GraphSONMapperBenchmark.readBytecode2#.json,1.086095154988532e-05,2.1721862707661418e-08,9.84e-06,1.0304e-05,1.0608e-05,1.4720000000000001e-05,1.6896000000000002e-05
apache__tinkerpop#org.apache.tinkerpop.gremlin.driver.SerializationBenchmark.testReadMessage1GraphSON#.json,7.3983140052974016e-06,2.5261535960091373e-08,6.3200000000000005e-06,6.712e-06,9.52e-06,1.072e-05,1.304e-05
apache__tinkerpop#org.apache.tinkerpop.gremlin.driver.SerializationBenchmark.testWriteResponseBinary#.json,7.649146734385464e-07,1.0252522475048606e-08,6.29e-07,6.74e-07,7.13e-07,7.830000000000001e-07,2.376e-06
apache__tinkerpop#org.apache.tinkerpop.gremlin.process.GraphMutateBenchmark.testAddVertexWithProps#.json,7.6928692768558e-06,1.6694671323063332e-08,6.592000000000001e-06,7.176e-06,7.792000000000001e-06,8.12e-06,1.5168000000000001e-05
apache__tinkerpop#org.apache.tinkerpop.gremlin.process.GraphTraversalBenchmark.g_E_hasLabelXwrittenByX_whereXinV_inEXsungByX_count_isX0XX_subgraphXsgX#.json,0.0023416614319647813,1.861140160745071e-06,0.002179072,0.0022773760000000002,0.0023879680000000003,0.002793472,0.003055616
apache__tinkerpop#org.apache.tinkerpop.gremlin.process.GraphTraversalBenchmark.g_V_localXout_out_valuesXnameX_foldX#.json,0.08011145753773233,0.00010249448539748583,0.075759616,0.078118912,0.08192,0.09895936000000001,0.10970726400000001
apache__tinkerpop#org.apache.tinkerpop.gremlin.process.GraphTraversalBenchmark.g_V_outE_inV_outE_inV_outE_inV#.json,0.16515809061546685,0.0008859801565766904,0.12543590400000001,0.15204352000000002,0.204734464,0.24825036800000003,0.32558284800000004
apache__tinkerpop#org.apache.tinkerpop.gremlin.process.GraphTraversalBenchmark.g_V_out_localXout_out_valuesXnameX_foldX#.json,0.2519918444543999,0.0005029542199433667,0.235405312,0.243531776,0.26607616,0.30775705600000003,0.366477312
apache__tinkerpop#org.apache.tinkerpop.gremlin.process.GraphTraversalBenchmark.g_V_repeatXoutX_timesX2X#.json,0.0056185688876915,5.3070412900710345e-06,0.005070848,0.005431296,0.005619712000000001,0.007618560000000001,0.008404992
apache__tinkerpop#org.apache.tinkerpop.gremlin.process.TraversalConstructionBenchmark.constructLong#.json,1.8058735111228822e-05,2.2077993182766167e-08,1.6544e-05,1.7248e-05,1.76e-05,2.5888e-05,2.8832e-05
apache__tinkerpop#org.apache.tinkerpop.gremlin.process.TraversalConstructionBenchmark.constructMediumWithBindings#.json,7.94976282509374e-06,1.6123429875221154e-08,7.104e-06,7.5840000000000006e-06,7.808e-06,1.0512e-05,1.2592e-05
apache__tinkerpop#org.apache.tinkerpop.gremlin.process.TraversalConstructionBenchmark.constructShort#.json,1.5738691673454625e-06,1.3743317004576289e-08,1.308e-06,1.388e-06,1.5240000000000001e-06,2.728e-06,3.396e-06
apache__tinkerpop#org.apache.tinkerpop.gremlin.process.TraversalConstructionBenchmark.testAddVAddEWithPropsChained#.json,0.0004247566897379929,3.2661978683595795e-07,0.00039526400000000004,0.00040806400000000003,0.00042547200000000004,0.0005550080000000001,0.000620544
apache__tinkerpop#org.apache.tinkerpop.gremlin.process.TraversalConstructionBenchmark.testAddVWithPropsChained#.json,0.0018713191021795046,1.4421557776037138e-06,0.0017797120000000001,0.001810432,0.001845248,0.002383872,0.002678784
apache__tinkerpop#org.apache.tinkerpop.jsr223.GremlinGroovyScriptEngineBenchmark.testEvalLongCached#.json,0.0003953707161301147,9.463139428631328e-07,0.000374784,0.00038297600000000004,0.00039321600000000005,0.000509952,0.000539648
apache__tinkerpop#org.apache.tinkerpop.jsr223.GremlinGroovyScriptEngineBenchmark.testEvalShortNoCache#.json,0.004235127617191038,8.188258087747135e-05,0.0018124800000000002,0.003944448000000001,0.006209536000000001,0.00651264,0.006815744
apache__tinkerpop#org.apache.tinkerpop.jsr223.JavaTranslatorBenchmark.testTranslationWithStrategy#.json,1.8868032605790097e-05,2.484001302548679e-08,1.7120000000000002e-05,1.792e-05,1.8464e-05,2.3456e-05,3.2128e-05
cantaloupe-project__cantaloupe#edu.illinois.library.cantaloupe.perf.processor.codec.BMPImageReaderPerformance.testReadRenderedWithArguments#.json,0.030944968483783458,1.5441659287035203e-05,0.027,0.031,0.032,0.032,0.032
cantaloupe-project__cantaloupe#edu.illinois.library.cantaloupe.perf.processor.codec.GIFImageReaderPerformance.testGetNumImages#.json,0.03518074002623548,0.00016928634775581375,0.033,0.035,0.035,0.035,0.038
cantaloupe-project__cantaloupe#edu.illinois.library.cantaloupe.perf.processor.codec.GIFImageReaderPerformance.testRead#.json,165.68432787627668,0.15030777328148928,153.856,161.28,164.352,166.144,184.576
cantaloupe-project__cantaloupe#edu.illinois.library.cantaloupe.perf.processor.codec.GIFImageWriterPerformance.testWriteWithPlanarImage#.json,1529.5659256133815,4.511533854807109,1394.688,1441.792,1466.368,1490.944,3772.416
cantaloupe-project__cantaloupe#edu.illinois.library.cantaloupe.perf.processor.codec.GIFImageWriterPerformance.testWriteWithSequence#.json,4176.237654941492,6.856138211499522,3907.5840000000003,4014.08,4067.328,4399.104,6209.536
cantaloupe-project__cantaloupe#edu.illinois.library.cantaloupe.perf.processor.codec.JPEGImageReaderPerformance.testGetNumImages#.json,0.09431966858799845,0.00040340695795843353,0.09,0.092,0.094,0.099,0.108
cantaloupe-project__cantaloupe#edu.illinois.library.cantaloupe.perf.processor.codec.PNGImageWriterPerformance.testWriteWithBufferedImageAndNativeMetadata#.json,1562.2494735721025,3.2813084656917963,1458.176,1490.944,1513.472,1527.808,2453.749760000229
cantaloupe-project__cantaloupe#edu.illinois.library.cantaloupe.perf.processor.codec.TIFFImageWriterPerformance.testWriteWithBufferedImageAndXMPMetadata#.json,3599.1691538959767,8.551612906652931,3260.416,3387.3920000000003,3457.024,5152.768,5693.4400000000005
cantaloupe-project__cantaloupe#edu.illinois.library.cantaloupe.perf.processor.codec.TIFFImageWriterPerformance.testWriteWithPlanarImage#.json,2615.709981746002,6.6165403047402345,2371.584,2453.504,2486.272,2539.52,6299.648
cantaloupe-project__cantaloupe#edu.illinois.library.cantaloupe.perf.processor.codec.TIFFImageWriterPerformance.testWriteWithPlanarImageAndEXIFMetadata#.json,3660.4983363413535,5.679987968932921,3338.2400000000002,3461.12,3534.848,5709.8240000000005,6193.152
cantaloupe-project__cantaloupe#edu.illinois.library.cantaloupe.perf.processor.codec.TIFFImageWriterPerformance.testWriteWithPlanarImageAndXMPMetadata#.json,3635.7390935436074,7.603410990340792,3301.376,3416.064,3481.6,5603.328,6103.04
cantaloupe-project__cantaloupe#edu.illinois.library.cantaloupe.perf.processor.FfmpegProcessorPerformance.readInfoWithAVI#.json,71676.34931088853,128.61908638586135,69468.16,71565.312,73007.104,73138.176,73400.32
cantaloupe-project__cantaloupe#edu.illinois.library.cantaloupe.perf.processor.FfmpegProcessorPerformance.readInfoWithFLV#.json,68904.53292373335,12.492533490484954,66519.04000000001,68812.8,70123.52,70254.592,70516.736
cantaloupe-project__cantaloupe#edu.illinois.library.cantaloupe.perf.processor.ImageMagickProcessorPerformance.readInfoWithTIF#.json,309.3858303380249,0.631791741764793,284.672,297.472,308.736,315.904,344.064
cantaloupe-project__cantaloupe#edu.illinois.library.cantaloupe.perf.processor.JaiProcessorPerformance.readInfoWithPNG#.json,135.53036876515586,0.2310340984480904,115.2,125.696,132.096,141.056,163.584
cantaloupe-project__cantaloupe#edu.illinois.library.cantaloupe.perf.processor.JaiProcessorPerformance.readInfoWithTIF#.json,165.143506010342,0.3231667918684289,142.336,153.344,168.448,173.056,197.888
cantaloupe-project__cantaloupe#edu.illinois.library.cantaloupe.perf.processor.Java2dProcessorPerformance.processWithBMP#.json,866.9479509365895,1.973359760142117,802.816,822.272,839.6800000000001,848.8960000000001,926.72
cantaloupe-project__cantaloupe#edu.illinois.library.cantaloupe.perf.processor.Java2dProcessorPerformance.processWithPNG#.json,1159.6330378389625,2.6004588396395745,1083.392,1107.968,1126.4,1136.64,1251.328
cantaloupe-project__cantaloupe#edu.illinois.library.cantaloupe.perf.processor.PdfBoxProcessorPerformance.process#.json,14857.42565174899,45.79067168956044,13713.408,13926.4,14237.696,20316.16,31719.424
crate__crate#io.crate.analyze.PreExecutionBenchmark.measureAnalyzeSimpleSelect#.json,2.7379280002098922,0.0301633797702538,2.128,2.364,2.708,3.852,5.16
crate__crate#io.crate.analyze.PreExecutionBenchmark.measureParseAnalyzeAndPlanInsertFromValues#.json,73.75447515144612,0.0966207605804843,62.784,70.272,82.304,84.864,95.872
crate__crate#io.crate.analyze.PreExecutionBenchmark.measureParseAndAnalyzeSimpleSelect#.json,19.845738444763278,0.04147591752870995,16.64,18.912,22.208000000000002,24.416,27.84
crate__crate#io.crate.analyze.PreExecutionBenchmark.measureParseSimpleSelect#.json,12.927442769112396,0.050987048706790654,10.928,12.064,13.472,15.776,19.04
crate__crate#io.crate.data.join.RowsBatchIteratorBenchmark.measureConsumeHashInnerJoin#.json,0.857777049484342,0.0004970186755420909,0.7372799999999999,0.847872,0.91136,0.920576,0.9523199999999999
crate__crate#io.crate.data.join.RowsBatchIteratorBenchmark.measureConsumeNestedLoopJoin#.json,239.0730473472,0.2005763041482105,220.463104,237.76460799999998,242.48319999999998,243.53177599999998,303.038464
crate__crate#io.crate.data.join.RowsBatchIteratorBenchmark.measureConsumeSkippingBatchIterator#.json,143.13224055466674,0.2138160043015414,126.746624,143.654912,148.89779199999998,150.994944,175.1095705600004
crate__crate#io.crate.execution.engine.aggregation.AggregateCollectorBenchmark.measureAggregateCollector#.json,349.0491362907111,0.4937362378122657,307.2,337.92,355.84000000000003,364.544,505.856
crate__crate#io.crate.execution.engine.aggregation.GroupingLongCollectorBenchmark.measureGroupBySumLong#.json,1031.5670137514667,0.9973453710065839,914.3582719999999,1021.3130239999999,1098.9076479999999,1136.656384,1191.1823359999999
crate__crate#io.crate.execution.engine.aggregation.GroupingLongCollectorBenchmark.measureGroupingOnNumericDocValues#.json,779.8844118357331,0.6482715730974377,708.837376,765.46048,824.1807359999999,848.2979839999999,890.2410239999999
crate__crate#io.crate.execution.engine.collect.collectors.LuceneBatchIteratorBenchmark.measureConsumeLuceneBatchIterator#.json,462.16794603519986,0.39734380091424076,427.819008,451.411968,492.83072,504.365056,532.676608
crate__crate#io.crate.execution.engine.distribution.merge.SortedPagingIteratorBenchmark.measureListSort#.json,784.7531249664002,0.32906114443893414,661.6514559999999,784.334848,796.9177599999999,811.597824,845.152256
crate__crate#io.crate.execution.engine.distribution.merge.SortedPagingIteratorBenchmark.measurePagingIteratorWithoutRepeat#.json,32.65094252496728,0.013376962119939507,31.817728,32.374784,32.899072,34.209792,39.059456
crate__crate#io.crate.execution.engine.distribution.merge.SortedPagingIteratorBenchmark.measurePagingIteratorWithRepeat#.json,37.7100136939333,0.06329300851064855,35.258368,36.569088,39.911424,41.222144,76.99169279999923
crate__crate#io.crate.execution.engine.reader.CsvReaderBenchmark.measureFileReadingIteratorForCSV#.json,69.76023750754969,0.19644185014465143,61.568,65.21600000000001,70.4,83.328,107.776
crate__crate#io.crate.execution.engine.reader.JsonReaderBenchmark.measureFileReadingIteratorForJson#.json,23.813425177999907,0.10255371452502153,20.032,21.664,23.2,33.984,38.144
crate__crate#io.crate.operation.aggregation.HyperLogLogDistinctAggregationBenchmark.benchmarkHLLAggregationOffHeap#.json,1163.956154284312,1.4991952608678187,944.128,1132.544,1236.992,1286.144,1398.784
crate__crate#io.crate.operation.aggregation.HyperLogLogDistinctAggregationBenchmark.benchmarkHLLAggregationOnHeap#.json,1148.0337126387378,0.8359309054096699,930.816,1126.4,1214.464,1253.376,1300.48
crate__crate#io.crate.operation.aggregation.HyperLogLogDistinctAggregationBenchmark.benchmarkHLLPlusPlusMurmur128#.json,733.5112409319664,0.7236875082056461,645.12,729.088,760.832,828.416,862.208
crate__crate#io.crate.operation.aggregation.HyperLogLogDistinctAggregationBenchmark.benchmarkHLLPlusPlusMurmur64#.json,682.54301105361,0.7156792365873713,594.944,679.936,695.296,778.24,801.792
eclipse-vertx__vert.x#io.vertx.benchmarks.ContextBenchmark.runOnContextNoChecks#.json,6.204635590941798e-05,5.5574410741287717e-08,3.6e-05,6.1e-05,7.9e-05,7.999999999999999e-05,8.4e-05
eclipse-vertx__vert.x#io.vertx.benchmarks.HeadersContainsBenchmark.nettySmallExactMatch#.json,6.301888881630925e-05,4.063173690591877e-08,4.4999999999999996e-05,5.4999999999999995e-05,8.4e-05,8.8e-05,9.099999999999999e-05
eclipse-vertx__vert.x#io.vertx.benchmarks.HeadersContainsBenchmark.nettySmallExactMiss#.json,6.176665975031863e-05,3.780182180115388e-08,4.1e-05,6.4e-05,7.999999999999999e-05,7.999999999999999e-05,8.3e-05
eclipse-vertx__vert.x#io.vertx.benchmarks.HeadersContainsBenchmark.nettySmallMiss#.json,8.711508178658019e-05,6.828378610212513e-08,5.4999999999999995e-05,8.7e-05,0.000101,0.000103,0.00010899999999999999
eclipse-vertx__vert.x#io.vertx.benchmarks.HeadersContainsBenchmark.vertxSmallMatch#.json,0.0001227198383552205,5.7683620781115725e-08,9.3e-05,0.000118,0.000144,0.000148,0.00015199999999999998
eclipse-vertx__vert.x#io.vertx.benchmarks.HeadersEncodeBenchmark.baseline#.json,6.352053403865888e-05,7.380477493478132e-08,3.4e-05,6.5e-05,8.2e-05,8.499999999999999e-05,8.999999999999999e-05
eclipse-vertx__vert.x#io.vertx.benchmarks.HeadersEncodeBenchmark.vertxSmall#.json,0.0002497708951285036,1.2679082762003272e-06,0.000217,0.000245,0.000261,0.000266,0.00027299999999999997
eclipse-vertx__vert.x#io.vertx.benchmarks.HeadersSetBenchmark.vertxSmall#.json,0.0003796695317529961,1.0620657926519636e-05,0.00026,0.00035,0.000372,0.000379,0.000534
eclipse-vertx__vert.x#io.vertx.benchmarks.HttpServerHandlerBenchmark.netty#.json,0.002106627533905397,4.368842423981718e-05,0.00178,0.001892,0.00202,0.002068,0.0036959999999999996
eclipse-vertx__vert.x#io.vertx.benchmarks.HttpServerHandlerBenchmark.vertxOpt#.json,0.0024965080980203828,1.5062665107587899e-05,0.002252,0.0023639999999999998,0.002428,0.00246,0.004128
eclipse-vertx__vert.x#io.vertx.benchmarks.JsonDecodeBenchmark.smallBufferJackson#.json,0.018277609600035723,3.207370960684977e-05,0.016895999999999998,0.017536,0.020352,0.021568,0.023392
eclipse-vertx__vert.x#io.vertx.benchmarks.JsonEncodeBenchmark.deepBufferJackson#.json,3.5084659272212226,0.0034680454132124277,3.1866879999999997,3.469312,3.5717119999999998,4.022272,4.169728
eclipse-vertx__vert.x#io.vertx.benchmarks.JsonEncodeBenchmark.smallBufferDatabind#.json,0.018876203911406455,2.8284500833160008e-05,0.017311999999999998,0.018688,0.020064,0.020735999999999997,0.022432
eclipse-vertx__vert.x#io.vertx.benchmarks.JsonEncodeBenchmark.smallStringDatabind#.json,0.008809300877277793,1.97730887232884e-05,0.008024,0.008527999999999999,0.009167999999999999,0.009888,0.010863999999999999
eclipse-vertx__vert.x#io.vertx.benchmarks.JsonEncodeBenchmark.wideBufferDatabind#.json,1.3627171788217862,0.001357602006790141,1.253376,1.329152,1.5114239999999999,1.5380479999999999,1.57696
eclipse-vertx__vert.x#io.vertx.benchmarks.JsonEncodeBenchmark.wideBufferJackson#.json,0.9399230360139712,0.0009118329007358961,0.8734719999999999,0.922624,0.950272,1.09568,1.130496
eclipse__eclipse-collections#org.eclipse.collections.impl.jmh.AggregateByTest.aggregateByProduct_parallel_eager_ec#.json,0.09440299004063145,0.00021476649476571865,0.043581440000000006,0.09581363200000001,0.104595456,0.11245977600000001,0.1450626252800007
eclipse__eclipse-collections#org.eclipse.collections.impl.jmh.CollectIfTest.parallel_lazy_jdk#.json,0.0102748958772719,3.410336302642601e-05,0.00815104,0.009322496000000001,0.009879552,0.01302528,0.033301135360000615
eclipse__eclipse-collections#org.eclipse.collections.impl.jmh.map.ChainMapPutTest.ec#isPresized=false&loadFactor=0.80f&size=3000000.json,0.9203593423530663,0.0009029322172596745,0.8210350080000001,0.9258926080000001,0.974127104,0.991952896,1.06430464
eclipse__eclipse-collections#org.eclipse.collections.impl.jmh.map.ChainMapPutTest.ec#isPresized=true&loadFactor=0.75f&size=750000.json,0.07635512467694797,9.940153124997864e-05,0.063045632,0.07471104,0.08414822400000001,0.09122611200000001,0.103809024
eclipse__eclipse-collections#org.eclipse.collections.impl.jmh.map.ChainMapPutTest.ec#isPresized=true&loadFactor=0.80f&size=9750000.json,1.4345041171797321,0.006200605907176867,0.9856614400000001,1.4155776,1.5120465920000001,1.5896412160000002,2.554331136
eclipse__eclipse-collections#org.eclipse.collections.impl.jmh.map.ChainMapPutTest.hppc#isPresized=false&loadFactor=0.75f&size=5000000.json,2.413925970739202,0.0017225067039544587,2.18103808,2.4159191040000003,2.4746393600000003,2.499805184,2.571108352
eclipse__eclipse-collections#org.eclipse.collections.impl.jmh.map.ChainMapPutTest.jdk#isPresized=false&loadFactor=0.70f&size=7250000.json,1.8088659517440013,0.002331434625256986,1.4889779200000002,1.8203279360000002,1.9146997760000002,1.9524485120000001,2.004877312
eclipse__eclipse-collections#org.eclipse.collections.impl.jmh.map.EcImmutableMapGetTest.get#size=9250000.json,0.9802325824614675,0.0009093732165388282,0.898629632,0.9930014720000001,1.031798784,1.046478848,1.094713344
eclipse__eclipse-collections#org.eclipse.collections.impl.jmh.map.JdkMutableMapGetTest.get#size=7750000.json,0.5424764420096001,0.0008267623878733168,0.483393536,0.527433728,0.595591168,0.606076928,0.66060288
eclipse__eclipse-collections#org.eclipse.collections.impl.jmh.map.KolobokeMutableMapGetTest.get#size=5500000.json,0.5660030096725334,0.0007122286315369235,0.507510784,0.544210944,0.617611264,0.619708416,0.63438848
eclipse__eclipse-collections#org.eclipse.collections.impl.jmh.map.ScalaAnyRefMapPutTest.scalaAnyRef#isPresized=false&loadFactor=0.75&size=4500000.json,1.0171242075477338,0.0011943409218386973,0.887095296,1.002438656,1.0926161920000002,1.1282677760000002,1.182793728
eclipse__eclipse-collections#org.eclipse.collections.impl.jmh.map.ScalaAnyRefMapPutTest.scalaAnyRef#isPresized=false&loadFactor=0.75&size=5500000.json,1.2278536951125336,0.0011670448960647939,1.103101952,1.212153856,1.304428544,1.3442744320000002,1.4092861440000002
eclipse__eclipse-collections#org.eclipse.collections.impl.jmh.map.TroveMapPutTest.trove#isPresized=false&loadFactor=0.45&size=1000000.json,0.30248416925013294,0.0002694488641509871,0.27839692800000004,0.30198988800000004,0.31981568000000005,0.328204288,0.35021914112000085
eclipse__eclipse-collections#org.eclipse.collections.impl.jmh.map.TroveMapPutTest.trove#isPresized=false&loadFactor=0.55&size=8750000.json,4.348354774084267,0.004543719130914172,4.018143232,4.32013312,4.538236928,4.622123008,4.8066723840000005
eclipse__eclipse-collections#org.eclipse.collections.impl.jmh.map.TroveMapPutTest.trove#isPresized=true&loadFactor=0.50&size=750000.json,0.07501007896594639,9.35779731066809e-05,0.061800448,0.07457996800000001,0.08178892800000001,0.08952217600000001,0.09633792000000001
eclipse__eclipse-collections#org.eclipse.collections.impl.jmh.map.TroveMapPutTest.trove#isPresized=true&loadFactor=0.55&size=2500000.json,0.3750571977386665,0.00047227990990246596,0.335020032,0.375390208,0.396886016,0.41156608,0.45297958912000086
eclipse__eclipse-collections#org.eclipse.collections.impl.jmh.map.TroveMapPutTest.trove#isPresized=true&loadFactor=0.55&size=4000000.json,0.633642243413334,0.0007904072767866314,0.5756682240000001,0.630194176,0.67108864,0.7077888,0.79691776
eclipse__eclipse-collections#org.eclipse.collections.impl.jmh.map.TroveMapPutTest.trove#isPresized=true&loadFactor=0.55&size=4250000.json,0.7008192998058669,0.0008226186670599655,0.6333399040000001,0.6973030400000001,0.73924608,0.7811891200000001,0.8713666560000001
eclipse__eclipse-collections#org.eclipse.collections.impl.jmh.MinByDoubleTest.minByMarketValue_parallel_lazy_collect_methodref_jdk#.json,0.00999361498361968,2.0029486799148972e-05,0.008216576,0.008978432,0.015958016000000002,0.01662976,0.017563648
eclipse__eclipse-collections#org.eclipse.collections.impl.jmh.MinTest.serial_lazy_streams_ec#.json,0.014642221835813677,1.55628849669848e-05,0.010911744000000001,0.014204928,0.018055168,0.019791872000000002,0.019890176000000002
eclipse__jetty.project#org.eclipse.jetty.http.jmh.HttpMethodBenchmark.testMapGet#.json,2.1379719223034518e-07,4.8917394382259746e-09,8.3e-08,1.1e-07,3.65e-07,4.66e-07,9.140000000000001e-07
eclipse__jetty.project#org.eclipse.jetty.server.jmh.ListVsMapBenchmark.testArrayList#length=11&lookups=10&mostly=misses&size=12.json,3.892193532937768e-06,2.5418693412214813e-08,3.384e-06,3.66e-06,3.7320000000000004e-06,3.8400000000000005e-06,5.648e-06
eclipse__jetty.project#org.eclipse.jetty.server.jmh.ListVsMapBenchmark.testHashMapAndLinkedList#length=11&lookups=30&mostly=hits&size=12.json,3.857812301845395e-06,2.2674470872062383e-08,3.396e-06,3.608e-06,3.716e-06,4.92e-06,6.024e-06
eclipse__jetty.project#org.eclipse.jetty.util.jmh.DateCacheBenchmark.testDateCacheTimestamp#.json,1.059136231036232e-06,1.1778497856789312e-08,7.54e-07,8.830000000000001e-07,9.340000000000001e-07,9.54e-07,2.572e-06
eclipse__jetty.project#org.eclipse.jetty.util.jmh.DateCacheNoTickBenchmark.testDateCacheFormatNow#.json,1.0533773941042131e-06,1.0974769200171565e-08,7.95e-07,9.060000000000001e-07,9.46e-07,9.630000000000001e-07,2.4840000000000003e-06
eclipse__jetty.project#org.eclipse.jetty.util.PoolStrategyBenchmark.testAcquireReleasePoolWithStrategy#CACHE=true&POOL_TYPE=Pool.Linear&SIZE=4.json,1.2659050658527563e-07,9.719693380488965e-11,1.11e-07,1.17e-07,1.48e-07,1.53e-07,1.65e-07
eclipse__jetty.project#org.eclipse.jetty.util.PoolStrategyBenchmark.testAcquireReleasePoolWithStrategy#CACHE=true&POOL_TYPE=Pool.RoundRobin&SIZE=16.json,1.2390132792405285e-07,1.7402537097145564e-10,1.11e-07,1.17e-07,1.46e-07,1.5100000000000002e-07,1.55e-07
eclipse__jetty.project#org.eclipse.jetty.util.StringReplaceBenchmark.testJavaStringReplaceGrowth#matches=3&size=3.json,2.1907236186969055e-07,7.251294379840407e-09,1.42e-07,1.9200000000000003e-07,2.1200000000000002e-07,2.22e-07,3.34e-07
eclipse__jetty.project#org.eclipse.jetty.util.StringReplaceBenchmark.testJavaStringReplaceReduce#matches=0&size=3.json,6.336857806950553e-08,8.92610835477048e-11,4.1e-08,6.4e-08,8.400000000000001e-08,8.9e-08,9.2e-08
eclipse__jetty.project#org.eclipse.jetty.util.StringReplaceBenchmark.testJavaStringReplaceReduce#matches=1&size=3.json,1.2096825721345567e-07,6.74472665457785e-09,8.100000000000001e-08,1.0300000000000001e-07,1.23e-07,1.2600000000000002e-07,1.67e-07
eclipse__jetty.project#org.eclipse.jetty.util.StringReplaceBenchmark.testJavaStringReplaceReduce#matches=3&size=100.json,2.8390945150869053e-07,6.816258162568541e-09,2.0600000000000002e-07,2.54e-07,2.7e-07,2.79e-07,4.66e-07
eclipse__jetty.project#org.eclipse.jetty.util.StringReplaceBenchmark.testJettyStringUtilReplaceGrowth#matches=0&size=100.json,7.626779440042266e-08,6.015046832727688e-10,5.9000000000000006e-08,6.5e-08,9.9e-08,1.0600000000000001e-07,1.1500000000000001e-07
eclipse__jetty.project#org.eclipse.jetty.util.StringReplaceBenchmark.testJettyStringUtilReplaceGrowth#matches=0&size=1000.json,2.6862601718796524e-07,4.73140905888898e-10,2.46e-07,2.5900000000000003e-07,2.96e-07,3.0500000000000004e-07,3.13e-07
eclipse__jetty.project#org.eclipse.jetty.util.StringReplaceBenchmark.testJettyStringUtilReplaceGrowth#matches=1&size=3.json,1.569174984004081e-07,9.979386263707019e-09,9.5e-08,1.3e-07,1.5000000000000002e-07,1.55e-07,2.2300000000000002e-07
eclipse__jetty.project#org.eclipse.jetty.util.StringReplaceBenchmark.testJettyStringUtilReplaceReduce#matches=1&size=100.json,1.979825019375467e-07,7.641390046594783e-09,1.28e-07,1.61e-07,1.78e-07,1.95e-07,6.47e-07
eclipse__jetty.project#org.eclipse.jetty.util.StringReplaceBenchmark.testJettyStringUtilReplaceReduce#matches=3&size=3.json,1.71029322337935e-07,6.0171878329299805e-09,1.2600000000000002e-07,1.53e-07,1.65e-07,1.72e-07,2.2900000000000003e-07
eclipse__jetty.project#org.eclipse.jetty.util.StringReplaceBenchmark.testJettyStringUtilReplaceSame#matches=1&size=3.json,1.47986337508738e-07,6.809307124788525e-09,9.5e-08,1.27e-07,1.49e-07,1.5700000000000002e-07,2.1200000000000002e-07
eclipse__jetty.project#org.eclipse.jetty.util.StringReplaceBenchmark.testJettyStringUtilReplaceSame#matches=3&size=100.json,3.204471923272452e-07,7.77267586620421e-09,2.42e-07,2.77e-07,3.08e-07,3.13e-07,6.890000000000001e-07
eclipse__jetty.project#org.eclipse.jetty.util.thread.jmh.ThreadPoolBenchmark.testFew#size=200&type=QTP.json,2.228383500875439e-05,9.288881075291566e-09,7.18e-07,1.4528e-05,4.6784000000000005e-05,5.8752e-05,6.7072e-05
eclipse__rdf4j#org.eclipse.rdf4j.benchmark.ForwardChainingRDFSInferencerBenchmark.initialize#.json,5.456277610153767,0.005642424968379055,5.128191999999999,5.28384,5.619712,6.660095999999999,7.487488
eclipse__rdf4j#org.eclipse.rdf4j.benchmark.QueryOrderBenchmark.selectAll#countk=10&limit=10000&syncThreshold=0.json,62.653642006152225,0.09105578135741257,53.149696,61.341696,67.764224,68.550656,83.88607999999999
eclipse__rdf4j#org.eclipse.rdf4j.benchmark.QueryOrderBenchmark.selectAll#countk=10&limit=50000&syncThreshold=10000.json,62.88260212853365,0.09223478514966811,53.215232,61.472767999999995,68.15744,69.074944,85.74337023999976
eclipse__rdf4j#org.eclipse.rdf4j.benchmark.QueryOrderBenchmark.selectAll#countk=250&limit=-1&syncThreshold=0.json,1522.5543720959997,1.2431846964132285,1348.468736,1501.560832,1635.77856,1656.75008,1707.0817279999999
eclipse__rdf4j#org.eclipse.rdf4j.benchmark.QueryOrderBenchmark.selectAll#countk=250&limit=10&syncThreshold=10000.json,1076.8343542442667,0.43764735474599176,1041.235968,1069.5475199999998,1103.101952,1117.7820159999999,1161.822208
